Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Nepal,510,61,Delta,2.06,203,6.82
Nepal,524,110,Delta,3.71,313,10.53
Nepal,538,90,Delta,3.03,403,13.56
Nepal,552,90,Delta,3.03,493,16.59
Nepal,566,133,Delta,4.48,626,21.07
Nepal,580,168,Delta,5.66,794,26.73
Nepal,594,195,Delta,6.57,989,33.3
Nepal,608,204,Delta,6.87,1193,40.17
Nepal,622,257,Delta,8.66,1450,48.83
Nepal,636,94,Delta,3.17,1544,52.0
Nepal,650,93,Delta,3.13,1637,55.13
Nepal,664,36,Delta,1.21,1673,56.34
Nepal,678,46,Delta,1.55,1719,57.89
Nepal,692,143,Delta,4.82,1862,62.71
Nepal,706,47,Delta,1.58,1909,64.29
Nepal,720,99,Omicron,3.34,2008,67.63
Nepal,734,187,Omicron,6.3,2195,73.93
Nepal,748,21,0,0.71,2216,74.64
Nepal,762,14,0,0.47,2230,75.11
Nepal,776,16,0,0.54,2246,75.65
Nepal,790,10,0,0.34,2256,75.99
Nepal,804,1,0,0.03,2257,76.02
Nepal,818,3,0,0.1,2260,76.12
Nepal,832,15,0,0.51,2275,76.63
Nepal,846,17,0,0.57,2292,77.2
Nepal,860,8,0,0.27,2300,77.47
Nepal,874,16,0,0.54,2316,78.01
Netherlands,111,172,Others,10.02,172,10.02
Netherlands,125,226,Others,13.16,398,23.18
Netherlands,139,107,Others,6.23,505,29.41
Netherlands,153,80,Others,4.66,585,34.07
Netherlands,167,76,Others,4.43,661,38.5
Netherlands,181,43,Others,2.5,704,41.0
Netherlands,195,85,Others,4.95,789,45.95
Netherlands,209,108,Others,6.29,897,52.24
Netherlands,223,98,Others,5.71,995,57.95
Netherlands,237,96,Others,5.59,1091,63.54
Netherlands,251,257,Others,14.97,1348,78.51
Netherlands,265,290,Others,16.89,1638,95.4
Netherlands,279,425,Others,24.75,2063,120.15
Netherlands,293,417,Others,24.28,2480,144.43
Netherlands,307,442,Others,25.74,2922,170.17
Netherlands,321,545,Others,31.74,3467,201.91
Netherlands,335,839,Others,48.86,4306,250.77
Netherlands,349,1935,Others,112.68,6241,363.45
Netherlands,370,1741,Others,101.38,7982,464.83
Netherlands,384,2247,Others,130.84,10229,595.67
Netherlands,398,2403,Alpha,139.93,12632,735.6
Netherlands,412,3151,Alpha,183.48,15783,919.08
Netherlands,426,4027,Alpha,234.49,19810,1153.57
Netherlands,440,3841,Alpha,223.66,23651,1377.23
Netherlands,454,3601,Alpha,209.69,27252,1586.92
Netherlands,468,3919,Alpha,228.21,31171,1815.13
Netherlands,482,3481,Alpha,202.7,34652,2017.83
Netherlands,496,2959,Alpha,172.3,37611,2190.13
Netherlands,510,2626,Alpha,152.91,40237,2343.04
Netherlands,524,1902,Alpha,110.75,42139,2453.79
Netherlands,538,3535,Delta,205.85,45674,2659.64
Netherlands,552,4826,Delta,281.02,50500,2940.66
Netherlands,566,3143,Delta,183.02,53643,3123.68
Netherlands,580,3159,Delta,183.95,56802,3307.63
Netherlands,594,3446,Delta,200.66,60248,3508.29
Netherlands,608,2728,Delta,158.85,62976,3667.14
Netherlands,622,2347,Delta,136.67,65323,3803.81
Netherlands,636,2849,Delta,165.9,68172,3969.71
Netherlands,650,3260,Delta,189.83,71432,4159.54
Netherlands,664,3756,Delta,218.71,75188,4378.25
Netherlands,678,3940,Delta,229.43,79128,4607.68
Netherlands,692,4173,Delta,243.0,83301,4850.68
Netherlands,706,4034,Delta,234.9,87335,5085.58
Netherlands,720,3930,Omicron,228.85,91265,5314.43
Netherlands,734,4264,Omicron,248.3,95529,5562.73
Netherlands,748,3653,Omicron,212.72,99182,5775.45
Netherlands,762,3489,Omicron,203.17,102671,5978.62
Netherlands,776,3278,Omicron,190.88,105949,6169.5
Netherlands,790,3313,Omicron,192.92,109262,6362.42
Netherlands,804,3035,Omicron,176.73,112297,6539.15
Netherlands,818,2783,Omicron,162.06,115080,6701.21
Netherlands,832,2108,Omicron,122.75,117188,6823.96
Netherlands,846,1876,Omicron,109.24,119064,6933.2
Netherlands,860,1585,Omicron,92.3,120649,7025.5
Netherlands,874,1484,Omicron,86.41,122133,7111.91
Netherlands,888,309,Omicron,17.99,122442,7129.9
New Zealand,111,8,0,1.56,8,1.56
New Zealand,125,1,0,0.2,9,1.76
New Zealand,153,5,0,0.98,14,2.74
New Zealand,167,3,0,0.59,17,3.33
New Zealand,181,3,0,0.59,20,3.92
New Zealand,195,2,0,0.39,22,4.31
New Zealand,209,37,Others,7.22,59,11.53
New Zealand,223,74,Others,14.44,133,25.97
New Zealand,237,33,Others,6.44,166,32.41
New Zealand,251,16,0,3.12,182,35.53
New Zealand,265,14,0,2.73,196,38.26
New Zealand,279,36,Others,7.02,232,45.28
New Zealand,293,32,Others,6.24,264,51.52
New Zealand,307,20,0,3.9,284,55.42
New Zealand,321,28,0,5.46,312,60.88
New Zealand,335,20,0,3.9,332,64.78
New Zealand,349,37,Others,7.22,369,72.0
New Zealand,370,22,0,4.29,391,76.29
New Zealand,384,17,0,3.32,408,79.61
New Zealand,398,18,0,3.51,426,83.12
New Zealand,412,24,0,4.68,450,87.8
New Zealand,426,24,0,4.68,474,92.48
New Zealand,440,29,0,5.66,503,98.14
New Zealand,454,25,0,4.88,528,103.02
New Zealand,468,19,0,3.71,547,106.73
New Zealand,482,7,0,1.37,554,108.1
New Zealand,496,8,0,1.56,562,109.66
New Zealand,510,14,0,2.73,576,112.39
New Zealand,524,16,0,3.12,592,115.51
New Zealand,538,11,0,2.15,603,117.66
New Zealand,552,49,Delta,9.56,652,127.22
New Zealand,566,31,Delta,6.05,683,133.27
New Zealand,580,173,Delta,33.75,856,167.02
New Zealand,594,613,Delta,119.58,1469,286.6
New Zealand,608,238,Delta,46.43,1707,333.03
New Zealand,622,275,Delta,53.64,1982,386.67
New Zealand,636,576,Delta,112.36,2558,499.03
New Zealand,650,604,Delta,117.82,3162,616.85
New Zealand,664,562,Delta,109.63,3724,726.48
New Zealand,678,456,Delta,88.95,4180,815.43
New Zealand,692,345,Delta,67.3,4525,882.73
New Zealand,706,436,Delta,85.05,4961,967.78
New Zealand,720,508,Delta,99.1,5469,1066.88
New Zealand,734,505,Omicron,98.51,5974,1165.39
New Zealand,748,657,Omicron,128.16,6631,1293.55
New Zealand,762,819,Omicron,159.76,7450,1453.31
New Zealand,776,601,Omicron,117.24,8051,1570.55
New Zealand,790,697,Omicron,135.97,8748,1706.52
New Zealand,804,535,Omicron,104.36,9283,1810.88
New Zealand,818,729,Omicron,142.21,10012,1953.09
New Zealand,832,799,Omicron,155.86,10811,2108.95
New Zealand,846,957,Omicron,186.68,11768,2295.63
New Zealand,860,935,Omicron,182.39,12703,2478.02
New Zealand,874,991,Omicron,193.32,13694,2671.34
New Zealand,888,245,Omicron,47.79,13939,2719.13
Nicaragua,111,20,0,2.98,20,2.98
Nicaragua,139,5,0,0.75,25,3.73
Nicaragua,153,11,0,1.64,36,5.37
Nicaragua,167,9,0,1.34,45,6.71
Nicaragua,181,2,0,0.3,47,7.01
Nicaragua,195,2,0,0.3,49,7.31
Nicaragua,223,3,0,0.45,52,7.76
Nicaragua,237,1,0,0.15,53,7.91
Nicaragua,251,5,0,0.75,58,8.66
Nicaragua,265,2,0,0.3,60,8.96
Nicaragua,279,2,0,0.3,62,9.26
Nicaragua,293,3,0,0.45,65,9.71
Nicaragua,321,6,0,0.9,71,10.61
Nicaragua,335,9,0,1.34,80,11.95
Nicaragua,349,21,0,3.13,101,15.08
Nicaragua,370,11,0,1.64,112,16.72
Nicaragua,384,14,0,2.09,126,18.81
Nicaragua,398,16,0,2.39,142,21.2
Nicaragua,412,7,0,1.04,149,22.24
Nicaragua,426,16,0,2.39,165,24.63
Nicaragua,440,10,0,1.49,175,26.12
Nicaragua,454,14,0,2.09,189,28.21
Nicaragua,468,46,Others,6.86,235,35.07
Nicaragua,482,30,Others,4.48,265,39.55
Nicaragua,496,12,0,1.79,277,41.34
Nicaragua,510,10,0,1.49,287,42.83
Nicaragua,524,40,Others,5.97,327,48.8
Nicaragua,538,28,0,4.18,355,52.98
Nicaragua,552,35,Others,5.22,390,58.2
Nicaragua,566,61,Delta,9.1,451,67.3
Nicaragua,580,78,Delta,11.64,529,78.94
Nicaragua,594,10,0,1.49,539,80.43
Nigeria,111,23,0,0.11,23,0.11
Nigeria,125,27,0,0.13,50,0.24
Nigeria,139,14,0,0.07,64,0.31
Nigeria,153,22,0,0.1,86,0.41
Nigeria,167,26,0,0.12,112,0.53
Nigeria,181,44,Others,0.21,156,0.74
Nigeria,195,5,0,0.02,161,0.76
Nigeria,209,10,0,0.05,171,0.81
Nigeria,223,3,0,0.01,174,0.82
Nigeria,237,4,0,0.02,178,0.84
Nigeria,265,3,0,0.01,181,0.85
Nigeria,279,6,0,0.03,187,0.88
Nigeria,307,4,0,0.02,191,0.9
Nigeria,321,25,0,0.12,216,1.02
Nigeria,335,26,0,0.12,242,1.14
Nigeria,349,166,Alpha,0.79,408,1.93
Nigeria,370,100,Eta,0.47,508,2.4
Nigeria,384,170,Eta,0.8,678,3.2
Nigeria,398,122,Eta,0.58,800,3.78
Nigeria,412,62,Eta,0.29,862,4.07
Nigeria,426,24,0,0.11,886,4.18
Nigeria,440,11,0,0.05,897,4.23
Nigeria,454,6,0,0.03,903,4.26
Nigeria,468,3,0,0.01,906,4.27
Nigeria,496,5,0,0.02,911,4.29
Nigeria,510,4,0,0.02,915,4.31
Nigeria,524,5,0,0.02,920,4.33
Nigeria,538,32,Delta,0.15,952,4.48
Nigeria,552,46,Delta,0.22,998,4.7
Nigeria,566,397,Delta,1.88,1395,6.58
Nigeria,580,458,Delta,2.17,1853,8.75
Nigeria,594,425,Delta,2.01,2278,10.76
Nigeria,608,217,Delta,1.03,2495,11.79
Nigeria,622,102,Delta,0.48,2597,12.27
Nigeria,636,70,Delta,0.33,2667,12.6
Nigeria,650,53,Delta,0.25,2720,12.85
Nigeria,664,23,0,0.11,2743,12.96
Nigeria,678,57,Delta,0.27,2800,13.23
Nigeria,692,163,Omicron,0.77,2963,14.0
Nigeria,706,648,Omicron,3.07,3611,17.07
Nigeria,720,222,Omicron,1.05,3833,18.12
Nigeria,734,40,Omicron,0.19,3873,18.31
Nigeria,748,3,0,0.01,3876,18.32
Nigeria,762,3,0,0.01,3879,18.33
Nigeria,776,11,0,0.05,3890,18.38
Nigeria,790,1,0,0.0,3891,18.38
Nigeria,804,2,0,0.01,3893,18.39
Nigeria,818,2,0,0.01,3895,18.4
Nigeria,846,1,0,0.0,3896,18.4
North Macedonia,125,1,0,0.48,1,0.48
North Macedonia,139,11,0,5.28,12,5.76
North Macedonia,153,18,0,8.64,30,14.4
North Macedonia,167,20,0,9.6,50,24.0
North Macedonia,181,5,0,2.4,55,26.4
North Macedonia,195,6,0,2.88,61,29.28
North Macedonia,209,8,0,3.84,69,33.12
North Macedonia,223,2,0,0.96,71,34.08
North Macedonia,237,9,0,4.32,80,38.4
North Macedonia,265,7,0,3.36,87,41.76
North Macedonia,279,13,0,6.24,100,48.0
North Macedonia,293,20,0,9.6,120,57.6
North Macedonia,307,7,0,3.36,127,60.96
North Macedonia,321,3,0,1.44,130,62.4
North Macedonia,335,12,0,5.76,142,68.16
North Macedonia,349,41,Others,19.69,183,87.85
North Macedonia,370,59,Others,28.33,242,116.18
North Macedonia,384,55,Others,26.41,297,142.59
North Macedonia,398,49,Others,23.53,346,166.12
North Macedonia,412,15,0,7.2,361,173.32
North Macedonia,426,26,0,12.48,387,185.8
North Macedonia,440,35,Alpha,16.81,422,202.61
North Macedonia,454,96,Alpha,46.09,518,248.7
North Macedonia,468,15,0,7.2,533,255.9
North Macedonia,482,14,0,6.72,547,262.62
North Macedonia,496,7,0,3.36,554,265.98
North Macedonia,510,11,0,5.28,565,271.26
North Macedonia,524,2,0,0.96,567,272.22
North Macedonia,538,5,0,2.4,572,274.62
North Macedonia,552,21,0,10.08,593,284.7
North Macedonia,566,11,0,5.28,604,289.98
North Macedonia,650,11,0,5.28,615,295.26
North Macedonia,664,35,Delta,16.81,650,312.07
North Macedonia,692,4,0,1.92,654,313.99
North Macedonia,706,12,0,5.76,666,319.75
North Macedonia,720,14,0,6.72,680,326.47
North Macedonia,734,2,0,0.96,682,327.43
North Macedonia,748,44,Omicron,21.13,726,348.56
North Macedonia,776,1,0,0.48,727,349.04
North Macedonia,790,3,0,1.44,730,350.48
North Macedonia,804,8,0,3.84,738,354.32
North Macedonia,818,30,Omicron,14.4,768,368.72
Norway,111,27,0,4.94,27,4.94
Norway,125,17,0,3.11,44,8.05
Norway,139,8,0,1.46,52,9.51
Norway,153,30,Others,5.49,82,15.0
Norway,167,59,Others,10.79,141,25.79
Norway,181,32,Others,5.85,173,31.64
Norway,195,84,Others,15.37,257,47.01
Norway,209,164,Others,30.01,421,77.02
Norway,223,47,Others,8.6,468,85.62
Norway,237,104,Others,19.03,572,104.65
Norway,251,117,Others,21.41,689,126.06
Norway,265,156,Others,28.54,845,154.6
Norway,279,197,Others,36.04,1042,190.64
Norway,293,260,Others,47.57,1302,238.21
Norway,307,163,Others,29.82,1465,268.03
Norway,321,188,Others,34.4,1653,302.43
Norway,335,268,Others,49.03,1921,351.46
Norway,349,536,Others,98.07,2457,449.53
Norway,370,736,Others,134.66,3193,584.19
Norway,384,1386,Others,253.58,4579,837.77
Norway,398,1458,Alpha,266.76,6037,1104.53
Norway,412,1602,Alpha,293.1,7639,1397.63
Norway,426,1814,Alpha,331.89,9453,1729.52
Norway,440,1421,Alpha,259.99,10874,1989.51
Norway,454,1928,Alpha,352.75,12802,2342.26
Norway,468,1701,Alpha,311.22,14503,2653.48
Norway,482,1837,Alpha,336.1,16340,2989.58
Norway,496,1411,Alpha,258.16,17751,3247.74
Norway,510,1129,Alpha,206.56,18880,3454.3
Norway,524,820,Alpha,150.03,19700,3604.33
Norway,538,865,Delta,158.26,20565,3762.59
Norway,552,887,Delta,162.29,21452,3924.88
Norway,566,1309,Delta,239.5,22761,4164.38
Norway,580,1749,Delta,320.0,24510,4484.38
Norway,594,1920,Delta,351.29,26430,4835.67
Norway,608,2229,Delta,407.82,28659,5243.49
Norway,622,1758,Delta,321.65,30417,5565.14
Norway,636,1437,Delta,262.92,31854,5828.06
Norway,650,2119,Delta,387.7,33973,6215.76
Norway,664,2083,Delta,381.11,36056,6596.87
Norway,678,2244,Delta,410.57,38300,7007.44
Norway,692,2453,Delta,448.8,40753,7456.24
Norway,706,2144,Omicron,392.27,42897,7848.51
Norway,720,2655,Omicron,485.76,45552,8334.27
Norway,734,2872,Omicron,525.47,48424,8859.74
Norway,748,2528,Omicron,462.53,50952,9322.27
Norway,762,2787,Omicron,509.91,53739,9832.18
Norway,776,3045,Omicron,557.12,56784,10389.3
Norway,790,2837,Omicron,519.06,59621,10908.36
Norway,804,2270,Omicron,415.32,61891,11323.68
Norway,818,1418,Omicron,259.44,63309,11583.12
Norway,832,1161,Omicron,212.42,64470,11795.54
Norway,846,898,Omicron,164.3,65368,11959.84
Norway,860,597,Omicron,109.23,65965,12069.07
Norway,874,206,Omicron,37.69,66171,12106.76
Norway,888,20,0,3.66,66191,12110.42
Oman,111,22,0,4.21,22,4.21
Oman,125,52,Others,9.96,74,14.17
Oman,139,25,0,4.79,99,18.96
Oman,153,11,0,2.11,110,21.07
Oman,167,8,0,1.53,118,22.6
Oman,181,8,0,1.53,126,24.13
Oman,195,1,0,0.19,127,24.32
Oman,209,7,0,1.34,134,25.66
Oman,223,1,0,0.19,135,25.85
Oman,237,6,0,1.15,141,27.0
Oman,251,6,0,1.15,147,28.15
Oman,265,1,0,0.19,148,28.34
Oman,279,1,0,0.19,149,28.53
Oman,307,1,0,0.19,150,28.72
Oman,349,6,0,1.15,156,29.87
Oman,370,3,0,0.57,159,30.44
Oman,384,11,0,2.11,170,32.55
Oman,398,9,0,1.72,179,34.27
Oman,412,10,0,1.91,189,36.18
Oman,426,7,0,1.34,196,37.52
Oman,440,10,0,1.91,206,39.43
Oman,454,17,0,3.25,223,42.68
Oman,468,50,Alpha,9.57,273,52.25
Oman,482,20,0,3.83,293,56.08
Oman,496,11,0,2.11,304,58.19
Oman,510,43,Delta,8.23,347,66.42
Oman,524,71,Delta,13.59,418,80.01
Oman,538,7,0,1.34,425,81.35
Oman,594,1,0,0.19,426,81.54
Oman,692,8,0,1.53,434,83.07
Oman,706,3,0,0.57,437,83.64
Oman,720,17,0,3.25,454,86.89
Oman,734,13,0,2.49,467,89.38
Oman,748,11,0,2.11,478,91.49
Pakistan,111,3,0,0.01,3,0.01
Pakistan,125,10,0,0.04,13,0.05
Pakistan,139,23,0,0.1,36,0.15
Pakistan,153,7,0,0.03,43,0.18
Pakistan,167,5,0,0.02,48,0.2
Pakistan,181,6,0,0.03,54,0.23
Pakistan,209,10,0,0.04,64,0.27
Pakistan,237,3,0,0.01,67,0.28
Pakistan,265,8,0,0.04,75,0.32
Pakistan,279,1,0,0.0,76,0.32
Pakistan,293,1,0,0.0,77,0.32
Pakistan,307,8,0,0.04,85,0.36
Pakistan,321,19,0,0.08,104,0.44
Pakistan,335,25,0,0.11,129,0.55
Pakistan,349,16,0,0.07,145,0.62
Pakistan,370,2,0,0.01,147,0.63
Pakistan,384,3,0,0.01,150,0.64
Pakistan,398,3,0,0.01,153,0.65
Pakistan,412,7,0,0.03,160,0.68
Pakistan,426,28,0,0.12,188,0.8
Pakistan,440,6,0,0.03,194,0.83
Pakistan,454,137,Alpha,0.61,331,1.44
Pakistan,468,49,Alpha,0.22,380,1.66
Pakistan,482,24,0,0.11,404,1.77
Pakistan,496,68,Alpha,0.3,472,2.07
Pakistan,510,168,Alpha,0.75,640,2.82
Pakistan,524,34,Alpha,0.15,674,2.97
Pakistan,538,81,Delta,0.36,755,3.33
Pakistan,552,55,Delta,0.24,810,3.57
Pakistan,566,127,Delta,0.56,937,4.13
Pakistan,580,139,Delta,0.62,1076,4.75
Pakistan,594,206,Delta,0.91,1282,5.66
Pakistan,608,91,Delta,0.4,1373,6.06
Pakistan,622,44,Delta,0.2,1417,6.26
Pakistan,636,68,Delta,0.3,1485,6.56
Pakistan,650,60,Delta,0.27,1545,6.83
Pakistan,664,21,0,0.09,1566,6.92
Pakistan,678,7,0,0.03,1573,6.95
Pakistan,692,17,0,0.08,1590,7.03
Pakistan,706,33,Delta,0.15,1623,7.18
Pakistan,720,45,Omicron,0.2,1668,7.38
Pakistan,734,25,0,0.11,1693,7.49
Pakistan,748,71,Omicron,0.32,1764,7.81
Pakistan,762,81,Omicron,0.36,1845,8.17
Pakistan,776,44,Omicron,0.2,1889,8.37
Pakistan,790,22,0,0.1,1911,8.47
Pakistan,804,30,Omicron,0.13,1941,8.6
Pakistan,818,29,0,0.13,1970,8.73
Pakistan,832,10,0,0.04,1980,8.77
Pakistan,846,21,0,0.09,2001,8.86
Pakistan,860,9,0,0.04,2010,8.9
Pakistan,874,47,Omicron,0.21,2057,9.11
Pakistan,888,102,Omicron,0.45,2159,9.56
Panama,111,32,Others,7.3,32,7.3
Panama,125,39,Others,8.9,71,16.2
Panama,139,43,Others,9.81,114,26.01
Panama,153,65,Others,14.83,179,40.84
Panama,167,75,Others,17.12,254,57.96
Panama,181,46,Others,10.5,300,68.46
Panama,195,40,Others,9.13,340,77.59
Panama,209,46,Others,10.5,386,88.09
Panama,223,36,Others,8.22,422,96.31
Panama,237,23,0,5.25,445,101.56
Panama,265,20,0,4.56,465,106.12
Panama,279,17,0,3.88,482,110.0
Panama,321,11,0,2.51,493,112.51
Panama,335,44,Others,10.04,537,122.55
Panama,349,63,Others,14.38,600,136.93
Panama,370,41,Others,9.36,641,146.29
Panama,384,59,Others,13.47,700,159.76
Panama,398,46,Others,10.5,746,170.26
Panama,412,66,Others,15.06,812,185.32
Panama,426,76,Others,17.35,888,202.67
Panama,440,87,Others,19.86,975,222.53
Panama,454,66,Others,15.06,1041,237.59
Panama,468,77,Others,17.57,1118,255.16
Panama,482,120,Others,27.39,1238,282.55
Panama,496,139,Others,31.72,1377,314.27
Panama,510,67,Gamma,15.29,1444,329.56
Panama,524,92,Mu,21.0,1536,350.56
Panama,538,89,Mu,20.31,1625,370.87
Panama,552,115,Gamma,26.25,1740,397.12
Panama,566,124,Mu,28.3,1864,425.42
Panama,580,97,Mu,22.14,1961,447.56
Panama,594,95,Delta,21.68,2056,469.24
Panama,608,89,Delta,20.31,2145,489.55
Panama,622,87,Delta,19.86,2232,509.41
Panama,636,97,Delta,22.14,2329,531.55
Panama,650,89,Delta,20.31,2418,551.86
Panama,664,69,Delta,15.75,2487,567.61
Panama,678,72,Delta,16.43,2559,584.04
Panama,692,143,Delta,32.64,2702,616.68
Panama,706,191,Delta,43.59,2893,660.27
Panama,720,185,Omicron,42.22,3078,702.49
Panama,734,135,Omicron,30.81,3213,733.3
Panama,748,114,Omicron,26.02,3327,759.32
Panama,762,100,Omicron,22.82,3427,782.14
Panama,776,54,Omicron,12.32,3481,794.46
Panama,790,62,Omicron,14.15,3543,808.61
Panama,804,59,Omicron,13.47,3602,822.08
Panama,818,51,Omicron,11.64,3653,833.72
Panama,832,55,Omicron,12.55,3708,846.27
Panama,846,100,Omicron,22.82,3808,869.09
Panama,860,68,Omicron,15.52,3876,884.61
Panama,874,92,Omicron,21.0,3968,905.61
Papua New Guinea,181,4,0,0.44,4,0.44
Papua New Guinea,195,29,0,3.18,33,3.62
Papua New Guinea,209,45,Others,4.93,78,8.55
Papua New Guinea,223,4,0,0.44,82,8.99
Papua New Guinea,237,2,0,0.22,84,9.21
Papua New Guinea,251,2,0,0.22,86,9.43
Papua New Guinea,265,6,0,0.66,92,10.09
Papua New Guinea,321,22,0,2.41,114,12.5
Papua New Guinea,335,7,0,0.77,121,13.27
Papua New Guinea,349,13,0,1.43,134,14.7
Papua New Guinea,370,3,0,0.33,137,15.03
Papua New Guinea,384,10,0,1.1,147,16.13
Papua New Guinea,398,47,Others,5.15,194,21.28
Papua New Guinea,412,173,Others,18.97,367,40.25
Papua New Guinea,426,310,Others,33.99,677,74.24
Papua New Guinea,440,482,Others,52.86,1159,127.1
Papua New Guinea,454,89,Others,9.76,1248,136.86
Papua New Guinea,468,99,Others,10.86,1347,147.72
Papua New Guinea,482,132,Others,14.48,1479,162.2
Papua New Guinea,496,14,0,1.54,1493,163.74
Papua New Guinea,510,13,0,1.43,1506,165.17
Papua New Guinea,524,2,0,0.22,1508,165.39
Papua New Guinea,538,8,0,0.88,1516,166.27
Papua New Guinea,552,14,0,1.54,1530,167.81
Papua New Guinea,566,17,0,1.86,1547,169.67
Papua New Guinea,580,94,Delta,10.31,1641,179.98
Papua New Guinea,594,310,Delta,33.99,1951,213.97
Papua New Guinea,608,187,Delta,20.51,2138,234.48
Papua New Guinea,622,341,Delta,37.39,2479,271.87
Papua New Guinea,636,307,Delta,33.67,2786,305.54
Papua New Guinea,650,193,Delta,21.16,2979,326.7
Papua New Guinea,664,62,Delta,6.8,3041,333.5
Papua New Guinea,678,49,Delta,5.37,3090,338.87
Papua New Guinea,692,13,0,1.43,3103,340.3
Papua New Guinea,706,10,0,1.1,3113,341.4
Papua New Guinea,720,19,0,2.08,3132,343.48
Papua New Guinea,734,23,0,2.52,3155,346.0
Papua New Guinea,748,119,Omicron,13.05,3274,359.05
Papua New Guinea,762,137,Omicron,15.02,3411,374.07
Papua New Guinea,776,7,0,0.77,3418,374.84
Papua New Guinea,790,3,0,0.33,3421,375.17
Paraguay,111,3,0,0.42,3,0.42
Paraguay,125,2,0,0.28,5,0.7
Paraguay,139,2,0,0.28,7,0.98
Paraguay,153,1,0,0.14,8,1.12
Paraguay,167,4,0,0.55,12,1.67
Paraguay,181,4,0,0.55,16,2.22
Paraguay,195,1,0,0.14,17,2.36
Paraguay,209,5,0,0.69,22,3.05
Paraguay,223,2,0,0.28,24,3.33
Paraguay,237,1,0,0.14,25,3.47
Paraguay,251,1,0,0.14,26,3.61
Paraguay,265,2,0,0.28,28,3.89
Paraguay,293,1,0,0.14,29,4.03
Paraguay,307,1,0,0.14,30,4.17
Paraguay,321,2,0,0.28,32,4.45
Paraguay,335,12,0,1.66,44,6.11
Paraguay,349,18,0,2.49,62,8.6
Paraguay,370,9,0,1.25,71,9.85
Paraguay,384,65,Others,9.0,136,18.85
Paraguay,398,56,Others,7.76,192,26.61
Paraguay,412,69,Others,9.56,261,36.17
Paraguay,426,51,Others,7.06,312,43.23
Paraguay,440,12,0,1.66,324,44.89
Paraguay,454,29,0,4.02,353,48.91
Paraguay,468,20,0,2.77,373,51.68
Paraguay,482,26,0,3.6,399,55.28
Paraguay,496,12,0,1.66,411,56.94
Paraguay,510,38,Gamma,5.26,449,62.2
Paraguay,524,18,0,2.49,467,64.69
Paraguay,538,66,Gamma,9.14,533,73.83
Paraguay,552,52,Gamma,7.2,585,81.03
Paraguay,566,48,Delta,6.65,633,87.68
Paraguay,580,50,Delta,6.93,683,94.61
Paraguay,594,78,Delta,10.8,761,105.41
Paraguay,608,10,0,1.39,771,106.8
Paraguay,622,5,0,0.69,776,107.49
Paraguay,636,9,0,1.25,785,108.74
Paraguay,650,30,Delta,4.16,815,112.9
Paraguay,664,49,Delta,6.79,864,119.69
Paraguay,678,31,Delta,4.29,895,123.98
Paraguay,692,41,Delta,5.68,936,129.66
Paraguay,706,86,Omicron,11.91,1022,141.57
Paraguay,720,33,Omicron,4.57,1055,146.14
Paraguay,734,44,Omicron,6.09,1099,152.23
Paraguay,748,85,Omicron,11.77,1184,164.0
Paraguay,762,38,Omicron,5.26,1222,169.26
Paraguay,776,28,0,3.88,1250,173.14
Paraguay,790,79,Omicron,10.94,1329,184.08
Paraguay,804,15,0,2.08,1344,186.16
Paraguay,818,10,0,1.39,1354,187.55
Paraguay,832,6,0,0.83,1360,188.38
Paraguay,846,71,Omicron,9.83,1431,198.21
Paraguay,860,42,Omicron,5.82,1473,204.03
Paraguay,874,21,0,2.91,1494,206.94
Peru,111,49,Others,1.47,49,1.47
Peru,125,50,Others,1.5,99,2.97
Peru,139,4,0,0.12,103,3.09
Peru,153,92,Others,2.76,195,5.85
Peru,167,35,Others,1.05,230,6.9
Peru,181,10,0,0.3,240,7.2
Peru,195,14,0,0.42,254,7.62
Peru,209,69,Others,2.07,323,9.69
Peru,223,122,Others,3.66,445,13.35
Peru,237,76,Others,2.28,521,15.63
Peru,251,46,Others,1.38,567,17.01
Peru,265,17,0,0.51,584,17.52
Peru,279,138,Others,4.14,722,21.66
Peru,293,4,0,0.12,726,21.78
Peru,307,43,Others,1.29,769,23.07
Peru,321,56,Others,1.68,825,24.75
Peru,335,139,Others,4.17,964,28.92
Peru,349,173,Others,5.19,1137,34.11
Peru,370,130,Others,3.9,1267,38.01
Peru,384,118,Others,3.54,1385,41.55
Peru,398,127,Others,3.81,1512,45.36
Peru,412,192,Lambda,5.76,1704,51.12
Peru,426,250,Lambda,7.49,1954,58.61
Peru,440,188,Lambda,5.64,2142,64.25
Peru,454,516,Others,15.47,2658,79.72
Peru,468,305,Lambda,9.14,2963,88.86
Peru,482,309,Lambda,9.26,3272,98.12
Peru,496,281,Lambda,8.42,3553,106.54
Peru,510,795,Lambda,23.83,4348,130.37
Peru,524,482,Lambda,14.45,4830,144.82
Peru,538,477,Lambda,14.3,5307,159.12
Peru,552,604,Gamma,18.11,5911,177.23
Peru,566,520,Gamma,15.59,6431,192.82
Peru,580,655,Gamma,19.63,7086,212.45
Peru,594,623,Delta,18.68,7709,231.13
Peru,608,847,Delta,25.39,8556,256.52
Peru,622,843,Delta,25.27,9399,281.79
Peru,636,802,Delta,24.04,10201,305.83
Peru,650,707,Delta,21.19,10908,327.02
Peru,664,851,Delta,25.51,11759,352.53
